Device Type	Instrument Type	Fixture ID	__OldInstType	__GoboData	__ColorData	__ColorFlagData	Fixture Mode	__OldFixtureMode	__VisionLitOverride	__VisionFixtureName	__GDTFFixtureMode	__GDTFFixtureTypeID	Wattage	Purpose	Position	Unit Number	Color	Dimmer	Channel	Address	Universe	U Address	Circuit Number	Circuit Name	System	User Field 1	User Field 2	User Field 3	User Field 4	User Field 5	User Field 6	Voltage	BreakerID	Time	Cost	Num Channels	Frame Size	Field Angle	Field Angle 2	Beam Angle	Beam Angle 2	Weight	Gobo 1	Gobo 1 Rotation	Gobo 2	Gobo 2 Rotation	Gobo Shift	Mark	Draw Beam	Draw Beam as 3D Solid	Use Vertical Beam	Show Beam at	Falloff Distance	Lamp Rotation Angle	Top Shutter Depth	Top Shutter Angle	Left Shutter Depth	Left Shutter Angle	Right Shutter Depth	Right Shutter Angle	Bottom Shutter Depth	Bottom Shutter Angle	Symbol Name	Use Legend	3D Legend View	Flip Top & Bottom 3D Legend	Flip Left & Right 3D Legend	Rotate 3D Legend with Z Rotation	Flip Front & Back 2D Legend	Flip Left & Right 2D Legend	Focus	Set 3D Orientation	X Rotation	Y Rotation	Enable Z Rotation	Z Rotation	Vertical Focus Angle	Horizontal Focus Angle	Angle To Face	Off Axis Angle	Throw Distance	__Ganged With	X Location	Y Location	Z Location	__UID	Accessories
Light	S4 PAR WFL	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Teal Backlight	3rd Elec	11	R375	-	102	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	7.5"	37.00°	17.00°	20.00°	12.00°	7.5lbs	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Source 4 PAR WFL	Back	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-80'.124"	11'6"	0"	2209.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 5	8	L162	-	3	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-84'6.082"	-23'9"	0"	2210.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 5	2	L162	-	1	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-99'6.082"	-23'9"	0"	2211.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 5	14	L162	-	5	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-69'6.082"	-23'9"	0"	2212.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 5	11	L162	-	4	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-77'.082"	-23'9"	0"	2213.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 5	5	L162	-	2	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-92'.082"	-23'9"	0"	2214.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 5	9	R347	-	43	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-83'.082"	-23'9"	0"	2215.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 5	3	R347	-	41	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-98'.082"	-23'9"	0"	2216.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 5	15	R347	-	45	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-68'.082"	-23'9"	0"	2217.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 5	12	R347	-	44	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-75'6.082"	-23'9"	0"	2218.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 5	6	R347	-	42	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'6.082"	-23'9"	0"	2219.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 5	7	L026	-	23	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'.082"	-23'9"	0"	2220.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 5	1	L026	-	21	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-101'.082"	-23'9"	0"	2221.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 5	13	L026	-	25	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-71'.082"	-23'9"	0"	2222.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 5	10	L026	-	24	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'6.082"	-23'9"	0"	2223.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 5	4	L026	-	22	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-93'6.082"	-23'9"	0"	2224.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	Foh 4	2	L162	-	6	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-98'.082"	-18'9.509"	0"	2225.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	Foh 4	3	R347	-	46	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-96'6.082"	-18'9.508"	0"	2226.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	Foh 4	1	L026	-	26	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-99'6.082"	-18'9.509"	0"	2227.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	Foh 4	5	L162	-	7	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-93'6.082"	-18'9.507"	0"	2228.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	Foh 4	6	R347	-	47	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-92'.082"	-18'9.507"	0"	2229.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	Foh 4	4	L026	-	27	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-95'.082"	-18'9.508"	0"	2230.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	Foh 4	8	L162	-	8	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-75'6.082"	-18'9.502"	0"	2231.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	Foh 4	9	R347	-	48	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-74'.082"	-18'9.502"	0"	2232.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	Foh 4	7	L026	-	28	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-77'.082"	-18'9.503"	0"	2233.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	Foh 4	11	L162	-	9	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-71'.082"	-18'9.501"	0"	2234.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	Foh 4	12	R347	-	49	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-69'6.082"	-18'9.5"	0"	2235.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	Foh 4	10	L026	-	29	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-72'6.082"	-18'9.501"	0"	2236.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	5	L162	-	11	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-84'6.086"	-11'10"	0"	2237.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 3	6	R347	-	51	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-83'.086"	-11'10"	0"	2238.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 3	4	L026	-	31	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-86'.086"	-11'10"	0"	2239.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	8	L162	-	12	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-78'2.938"	-11'10"	0"	2240.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 3	9	R347	-	52	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-76'8.938"	-11'10"	0"	2241.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 3	7	L026	-	32	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-79'8.938"	-11'10"	0"	2242.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	2	L162	-	10	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-90'6.304"	-11'10"	0"	2243.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 3	3	R347	-	50	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-89'.304"	-11'10"	0"	2244.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 3	1	L026	-	30	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-92'.304"	-11'10"	0"	2245.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 1	6	L162	-	17	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-84'6.182"	-8.287"	0"	2246.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Front Wash	FOH 1	7	R347	-	53	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-83'8.327"	-8.287"	0"	2247.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Warm Front Wash	FOH 1	5	L026	-	33	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-85'3.339"	-8.287"	0"	2248.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 1	3	L162	-	16	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-89'4.577"	-8.287"	0"	2249.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 1	9	L162	-	18	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-79'5.498"	-8.287"	0"	2250.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	4	L162	-	15	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-79'8.919"	-7'3.958"	0"	2251.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	3	L162	-	14	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-83'10.126"	-7'3.958"	0"	2252.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Frontlight	FOH 3	2	L162	-	13	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	Front	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-89'3.935"	-7'3.958"	0"	2253.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	1st Elec	1	L161	-	157	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-104'1.112"	6'2"	0"	2254.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Cool Sidelight	1st Elec	7	L161	-	158	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-92'4.373"	6'2"	0"	2255.1.1.0.0	-
Light	Source 4 36deg	-	-	-	-	-	Unknown	Unknown	False	-	-	0	575W	Neutral Sidelight	1st Elec	13	L703	-	139	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	1	6.25"	34.00°	17.00°	27.00°	12.00°	14lb	-	0.00°	-	0.00°	0	-	False	False	False	Focus Point	5'0"	0.00°	0	0.00°	0	0.00°	0	0.00°	0	0.00°	Etc Source 4 36°	SL	None	False	False	False	False	False	-	False	0	0	False	0	0	0	0	0	0	-	-82'1.332"	6'2"	0"	2256.1.1.0.0	-
